Date,DZD,ARS,AUD,BDT,BRL,KHR,CAD,CLP,CNY,TWD,COP,EUR,CZK,DKK,HKD,HUF,ISK,INR,IDR,ILS,JPY,KRW,MYR,MXN,NZD,NOK,PEN,PHP,PKR,PLN,RON,RUB,SAR,SGD,ZAR,SEK,CHF,THB,TRY,AED,GBP,USD,VEF,VND
1996-11-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1996-12-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1997-01-01,112.9845992434878,318.39805750822137,83.50866364816753,100.0,134.80964379812107,100.0,76.94572158451437,100.78083244621602,79.28970805800621,100.0,149.55902017784894,91.81473483715097,66.7649020707842,94.8133556548919,109.2331955981175,109.40527055916718,184.1504595715152,122.12230979096236,403.01565539441907,113.58431871447235,68.31197381068372,134.18060530895767,132.39909009045732,163.0322251307325,103.18202671271095,96.54842640758457,90.59277657838972,178.57640033914686,206.8857448950608,96.50552831904045,500.0800016280321,535.9639468145768,92.589241732001,94.51199942458746,100.0,105.34218473720026,77.57779267160296,126.85718489460152,1233.4481869349381,100.78036168106719,109.16910846790418,97.37502019421392,812.1801668829496,100.0
1997-02-01,116.423493494198,323.01519354408094,83.92019157606899,100.0,135.99802922186765,100.0,77.06477083903266,104.39074342481179,80.77071406782527,100.0,144.26881816658522,90.97494746196287,67.55790066866724,94.0682642096782,110.36812583873625,109.33289255136262,184.1877939028014,124.39139625913506,409.0366765177082,114.10714724146847,66.05889592691535,133.929159160621,134.92706791885865,164.15768821509764,103.46172501012614,97.00095083722103,91.72119513923664,181.14283712273556,210.82190380539078,96.7173542393774,369.0368647873287,549.0705044526405,94.64503132456717,94.89817836309051,100.0,103.66809843414318,76.65504175278267,128.59037489771382,1199.8588784831209,103.04996973591145,110.06960851287823,98.97096476932465,823.9193474927216,100.0
1997-03-01,118.51619569959607,325.32309968029034,86.50367029206292,100.0,135.49575591076862,100.0,76.27555007278126,105.50245256684998,80.97226759690317,100.0,146.26150737148294,90.81362190507258,66.12192647185816,94.27391898941183,110.67834228041708,108.92540084824549,184.43650901382728,125.07422288163103,406.1155874809453,113.900544697259,66.49917747727507,131.9870506803121,135.96303754158862,160.96322660160953,104.13507453243707,95.81595886527212,92.46777026554165,181.44000355541942,211.8453777479287,96.44672146091428,337.08608096175243,551.1135041310687,95.37707927445116,93.78486244021572,100.0,101.4020726385572,76.87920154951716,129.026697449765,1158.466514460071,103.33943063492963,109.77706083346348,99.76031655750919,818.7809179843978,100.0
1997-04-01,119.03331524208514,326.60869871554013,86.04537653206887,100.0,135.28996762502743,100.0,75.12686826266659,105.06489765458235,81.60260892254342,100.0,146.68812864578865,90.75269403730451,64.78059413895998,94.00309180721302,111.09372150078755,107.75569093485807,185.12612167187444,125.7214014831676,406.85098830159916,113.31577258309875,65.11459770140058,130.86824500981294,135.43302983792898,162.2601800124438,103.98292483742169,93.66927096093325,91.92754296978993,182.3351213611459,212.56935318928703,95.55602189895448,372.8906774543488,549.1426228784042,96.16087306523524,94.13839755302752,100.0,101.58531292680091,77.29510406722117,129.3698956494171,1102.6546372286384,104.23717523927117,111.96071479636656,100.48464922970379,818.2841602239922,100.0
1997-05-01,119.68668282626966,326.4834773241156,84.50360049908294,100.0,133.57128217566955,100.0,75.69934872874217,104.04846030443753,80.53529247132037,100.0,143.94358564528486,90.74911452364375,62.144775216765154,94.12591102491112,110.40042075732255,106.76508936359551,186.18269180984598,125.01937562106052,398.869748348106,112.35928660532232,68.87527282297468,129.51620238061489,133.43336269995723,162.07852132161494,102.90351172279438,92.02892348146116,91.66549456254559,179.76749860700667,210.09049720301095,93.83246237597254,370.88046116607234,545.3480286749399,95.46649777266936,93.6084076709793,100.0,101.32631177679473,78.60073809172707,128.8597571697766,1048.1400422768963,102.27933596501072,111.74019111815849,99.35250339758265,811.0661149598634,100.0
1997-06-01,120.28975102737056,327.70228815436263,81.85528750571181,100.0,132.68472591382354,100.0,75.35890071218302,104.15993486154804,79.95814550685175,100.0,142.78097674709565,90.34625190495638,60.283949322900824,93.4921384464685,110.0017767266867,105.86056998988647,186.90485779118023,125.07678917550409,394.2391249912863,110.79316228996703,71.51996035034342,129.28321470491647,131.72337459493303,160.8250769341744,102.30468332539155,90.56901375341107,92.20894740703937,178.13950256503833,209.60433767054437,92.75706332766698,370.7177220394886,548.4512518270709,95.33702629561381,93.69303798758534,100.0,101.03556996122404,78.36716626600312,134.11007135704844,1004.0681394048718,101.05541372644915,113.15184021102098,99.09847150490374,808.8339816044522,100.0
1997-07-01,121.11461548027897,331.1480421162088,81.69650140153628,100.0,133.16765696595715,100.0,75.91061554278818,105.19547136907548,80.78372758524807,100.0,140.94652629633316,89.57841496402035,59.51374847080025,91.80313465343937,110.91796234485594,104.58948280099074,187.9193917185768,126.87284576096755,389.25746258453125,109.46142356307622,72.12616141965151,130.4631347974298,130.6506351708967,162.64233765118686,99.55542654597646,89.05120795507582,93.26052996040036,171.90696779705635,211.58187735402868,90.20604809053879,379.6646227803589,559.0814139416833,96.7868058267242,94.17325285486503,100.0,102.35398576605137,77.92273324186306,109.73906058513829,958.0416854568439,102.422900954347,117.46162529000492,99.92312273223118,801.2850954509648,100.0
1997-08-01,121.51177113547107,335.71443058835564,83.44680066002115,100.0,133.93950404825645,100.0,75.51946598615113,107.1201895650777,82.09987328601967,100.0,138.14553776108897,89.24978107537204,59.994526464366636,91.6642203846156,112.46562731243364,104.23249723908998,188.57474682287096,128.3928129511322,366.38855511285874,112.03207404686297,71.73377425182967,131.92375727985558,124.90983992773906,164.91168497450627,98.13586935697805,89.21995043152347,94.52205147539371,164.95660328248218,215.41397007613315,90.2621742082547,374.7234990410286,570.0169390077203,98.82358137945701,93.78405267030323,100.0,102.72595651379027,78.19076558596392,104.73425081458831,918.9521527975485,104.59442068896931,115.17683143291721,101.63375679088938,801.5242805694132,100.0
1997-09-01,122.45840468030458,335.25738567741524,82.40750286834788,100.0,132.66092829275277,100.0,75.61995269117006,107.2233733819325,82.76593963914465,100.0,127.286244262016,90.14030200884827,59.916913193216125,92.46100726637795,113.08000676961707,103.65876242852079,188.0682849024771,126.96699325092347,335.62694571789456,111.7782645584745,70.7979451899487,131.29696896481016,115.17270431253033,164.8605710767124,98.32912340532951,91.3741743661761,95.02455744949981,150.93337938914988,216.1406761217651,89.23579310893041,365.8656111855131,558.9405923933941,99.43712555451816,94.92211673563628,100.0,104.67187526870771,79.1086585347078,97.35963681301337,871.4979769122617,105.90773706170387,113.54195536670824,102.13923770216493,802.8306953745168,100.0
1997-10-01,122.81331456397983,335.3698188322823,82.94266708884281,100.0,131.4581124646407,100.0,75.57574401418475,107.43287460604742,83.37651648921934,100.0,122.66965275025024,90.67090836043535,60.20939112335299,92.6654521160783,113.80095207382202,102.53144897465735,185.86567641343413,127.86845524707967,282.73011989084245,110.45136101673398,71.67980203095091,130.08986646607477,106.86909540611131,163.10061393702557,98.77364524154054,93.15026961697677,94.37143826226608,142.8626598750548,206.55805911973678,88.82292417908516,354.45710230908554,550.2922248877051,99.98612991471353,94.11571763888351,100.0,104.95822819856386,79.2286180500106,92.32366278902285,823.8689818957075,106.67069368000197,114.83093685863899,102.64236637578779,800.7580836340541,100.0
1997-11-01,123.49165068964096,336.7835907699343,81.04601651656746,100.0,130.74666043266717,100.0,74.35147849264398,105.8410658226804,85.02062337964115,100.0,119.74405766652983,91.27056716176288,59.063249264772246,93.03325722452087,115.06749306687023,101.49284448187541,185.35716462754485,124.63530174822021,300.67497666599604,109.51590127100594,70.04380728805234,118.26591488486503,105.94047139401519,154.93326636116655,98.54361240853711,92.31503174033075,92.99179240787039,144.92915072671278,199.94410176192082,86.10942284507148,348.07906256236447,544.573379473328,101.56174052731144,94.31031421289077,100.0,103.9309417598089,80.91560921717596,89.88754393709601,778.1457893336894,108.9688052618477,118.27953346746136,104.47431748390818,801.1686245787203,100.0
1997-12-01,124.63042060250038,344.3487816310833,82.15034157781686,100.0,132.93157552446831,100.0,74.19429909994298,106.1621589481938,89.70976109896804,100.0,121.0426359282931,91.30946346855096,57.771909547092704,92.92265286252592,118.45324734387681,101.37969857761281,187.98394859579227,122.16269931800655,226.14197084041896,112.0535669483366,71.5267050633097,83.75932422376523,99.2390806221913,158.79666023705624,97.79771443572936,91.97491294983013,95.22885096755857,140.1048037358451,207.49713405220177,87.79756361305856,353.7473834870181,555.7199959758468,107.81270417951994,95.3553377852194,100.0,103.44735920419248,81.11665648430719,82.85251360458648,750.0178177088444,116.20888628756047,119.64238943095475,108.14585161105738,801.129431011426,100.0
1998-01-01,125.44619848471368,351.2233685744912,85.5622356084781,100.0,134.4833497167023,100.0,73.77803921544499,104.87491387057209,92.7009434022857,100.0,119.61806531981453,91.16659997549205,57.81245861474743,92.83877185678655,121.3052381847891,101.2931800534342,188.31900650337923,126.23299563298136,121.72008265728658,112.55271244820193,75.52096950430935,77.0405186338796,88.9646974764253,157.39646587368924,98.54348667163919,90.71193894115346,95.73710053794015,125.50112369932135,213.87081186310658,89.49004051784713,348.020945676189,560.6382238068759,111.67059811483935,94.71139229576526,100.0,102.6013613959712,80.65229135764423,71.87425293005406,718.1880181484119,120.44817503634222,120.67812319453925,111.35404008633296,798.851366135893,100.0
1998-02-01,125.67380444856744,350.5940167595276,85.95556934113246,100.0,132.78816181283696,100.0,73.91853048102853,105.27886572758585,90.97317296587516,100.0,117.37518301913497,90.94802198719931,59.1888207445668,92.836712363136,119.48803999121729,100.53259091888305,189.4502112465085,125.84006757805098,123.43271075922242,111.42877575910329,76.18640036701436,78.95474043912198,99.95046854190075,152.12474070573174,97.030429981217,89.83762497824563,93.73505906796422,129.405526780983,210.88579096394312,89.25073212270203,351.06049374085063,554.4498110937275,109.91953836371073,95.96599224312658,100.0,101.49348681029784,80.98831710296147,80.7303885803954,679.8348601743265,117.51507001500067,120.27525971907005,110.01397035355696,788.1844505320023,100.0
1998-03-01,125.80721087930999,351.52720744023173,85.20454516281686,100.0,132.04938178707383,100.0,74.85965745664043,104.20458694570169,90.67585596644612,100.0,116.64856164886395,90.70783653375682,60.324055351241036,92.15131372038053,119.01665010178388,99.56056827428367,189.069490225564,123.95668655227709,116.55361068818546,111.67563235565869,73.5022303773131,86.40951862223051,101.09250207326828,150.76009775087283,95.31582265189523,89.37897910730919,93.65445917908343,133.67501773169928,210.48548538069167,91.49326793374722,353.5487566426406,551.855307579279,109.42719946903851,96.89711690092776,100.0,103.02828046795665,79.72392678519206,89.82778962427703,644.4346898640841,117.21072336040919,122.10976410155013,109.59524526555693,779.9058177653504,100.0
1998-04-01,126.08707771199504,351.523345201842,82.5275743377103,100.0,130.83949065153223,100.0,74.14898101410769,103.61310037767686,90.45558838289894,100.0,116.51596996066915,90.95010387589123,60.555272945825266,92.12390460685074,118.74414456537778,98.86942675859245,190.05322641867244,123.03403645815882,137.0533807098031,107.87051691828111,70.9799763011198,92.56347899651377,100.76086158344617,152.0522260003333,92.42332228090149,89.45090607220854,93.28208420074783,135.31414255940902,209.2337890306704,92.17518291532197,345.8993904663649,547.3707904816305,108.85557795978656,97.7791513470935,100.0,104.51119783037495,78.4645040229702,93.66750014386173,617.3540513193503,116.83548094839654,122.45815660911678,109.53635256820971,766.0445391331344,100.0
1998-05-01,126.76944104068235,352.07952199845704,80.75376171809735,100.0,129.9738861539901,100.0,73.39323290714067,104.06766899822347,91.24462582103487,100.0,114.32281154958656,91.75976035650869,62.104570387927836,93.40022372831784,119.412649144508,98.34498337802668,190.9990132949686,121.29897499113778,115.33676691150558,108.68159481178414,70.1379175736749,92.88453206292941,99.70886640445238,150.61808355082388,91.17683678583256,89.87354560818252,92.59112205652501,133.67545424330217,210.19638742013393,91.14072438307724,340.017248108362,540.9439489799469,109.5419331996587,96.25415230306088,100.0,105.44276299442672,79.25598483102556,95.88942074801639,597.0857581323224,118.25095198371436,119.13133976966664,110.50688933007623,758.5603553388013,100.0
1998-06-01,127.05311973008313,355.8192534847788,79.72419963473378,100.0,130.3809750537812,100.0,72.59562816115408,104.74233090492307,93.0591850416494,100.0,115.19551465344662,91.86303573129526,61.22055140863159,93.43760812442096,121.01856226722063,96.9028336173596,192.68521688058001,117.83503811265727,85.51312225727136,109.56278253897051,69.07702197309423,95.39745718372667,97.70002590924769,145.17361402699845,88.99795375282143,89.13417049813256,91.25857618951973,132.8890191407557,212.63972037890778,90.49803901462161,339.7419248185645,543.1980673828896,111.54474428402,95.06238176265778,100.0,103.37249348382036,79.02155336303102,91.01203089188591,581.4871207472625,121.35134127743675,121.65480327668885,112.92266201161097,752.257647681859,100.0
1998-07-01,127.12566070954223,357.76490633709136,81.65828858240573,100.0,129.83530414755126,100.0,71.57702959223364,102.68169873585751,92.7751833182167,100.0,116.65516156239877,91.8248621934564,64.1870489926073,93.42381813074442,120.911640694528,96.47644480806612,192.80581521613098,117.61387853871246,80.98139174151974,110.01713031134368,68.8236689576153,103.3795206471749,93.8570421205796,145.57625635059873,89.67563997046854,88.92553019158478,91.06325414617177,128.3837529571226,205.08701088353533,91.12637358605109,336.1127944906972,540.6825867870863,111.39181039042508,94.61146032934808,100.0,102.6590048733774,78.20855911362797,93.5488897697161,567.4570804764043,121.04693457774982,121.60534328738726,113.26044176821071,732.9188798121784,100.0
1998-08-01,126.4432139855841,360.03566083642016,78.39337429058197,100.0,129.26673657865442,100.0,69.52438798745861,101.95770851462898,93.77366033675482,100.0,115.84690446324907,92.46523462449552,63.8633776906714,94.42330325465086,121.54550548025477,95.72709102524647,193.65846692863568,117.57299023310776,93.94134914300209,108.89171662503274,67.06968885565246,102.60677557876103,93.80932759894361,138.49054419683821,88.2073337601404,88.20005712387872,90.39182564797447,125.66155342694545,206.09165444740873,88.77782554967804,337.288069419378,488.4321722415665,112.1966172722193,92.78505039384353,100.0,101.11886735005724,79.27809974632073,93.48630368472749,560.2438451232613,122.29842032149318,121.08792605399871,115.39849926945736,719.0129113151843,100.0
1998-09-01,126.59198396468472,357.7342220961521,76.0979066017536,100.0,126.93144169984487,100.0,69.66486040118306,100.74845170026565,93.28023811216836,100.0,105.06258117875453,94.77453160712368,67.74644838228198,96.77024804081685,119.59108829369815,98.96378194224805,194.49424377378577,117.47401563951487,101.02668229027252,102.93835916413774,71.52486914781495,96.49340564931833,101.0151153415015,126.68021971328747,87.0999112529867,87.68390826206627,87.26225023007258,120.39412985745552,201.33046816260688,90.0410965261304,340.57116651501576,221.96131044392394,109.66480229556635,91.41718934437681,100.0,101.16557251568233,81.84513138980846,93.45025201359492,567.7139548452575,118.48392039071531,121.27822731834077,114.42921292646177,705.9805000438619,100.0
1998-10-01,125.65432971969432,353.0536647978306,76.58807465390363,100.0,123.47670842262109,100.0,68.16816968097294,99.7477581461385,90.14243363027514,100.0,99.16922657123365,95.52167915738127,69.3350393039497,98.13776785016334,116.56695794406143,98.93412336164893,193.8105537240268,114.98776970975548,123.54631472587603,92.25382516472284,77.89433188394953,95.23574478892672,96.6316277122294,126.55146733999996,86.7197945755124,87.2853834514348,85.7295966694168,118.17377718687283,196.03405053757567,90.65695686528767,323.5063237179737,199.72860865685286,105.96042427010947,93.49554614136154,100.0,99.14573649846639,83.463751684413,94.76727257168042,549.3028680027297,112.63206359669469,118.90445866966444,111.64269333313727,719.8467184671231,100.0
1998-11-01,124.24019383933103,355.32980002264105,78.24040909952566,100.0,123.72105198624823,100.0,68.38560199797496,99.9770855968763,89.82822176184075,100.0,101.28260197580978,94.93947680879569,69.46227366489917,97.40365059115388,116.46126488310861,100.40099415631802,192.40663628859255,115.42766665896957,136.70089416839147,92.63822097126764,77.67878355107048,98.7022625904462,96.12555071509291,128.79510374823738,88.02666737190313,88.71919806467054,84.9713041669114,126.40147703573585,196.64399908986553,93.96517902422782,313.2773832016306,195.25124517516707,106.0186905829349,93.20098460246587,100.0,98.9674858523533,82.05354862458712,98.72908943369822,530.2860532457252,112.17784006086393,118.24612503578085,111.43397265840397,722.3123278991214,100.0
1998-12-01,122.48920742320865,356.0062437779364,75.64013626224528,100.0,122.10805304615239,100.0,68.11935104621,97.28227248572712,89.20489550095046,100.0,103.6866743318065,95.4278147270359,69.35017733564374,97.97949638591817,115.70663556905289,101.9410065951103,193.3350681693272,115.00116195097809,135.80545003866519,93.48359541761585,79.5427785927657,104.82926052825535,95.31886730594084,129.73984587483548,86.1219445405389,86.77019145714486,83.39433570917083,128.0701815077188,195.69099567716307,93.72956149297427,299.2068707573983,159.86953722946893,105.00213328169549,91.73834774714071,100.0,97.95891807621425,83.11653024519903,98.58319598643868,512.2729867297585,110.63050544031654,118.54765111493373,110.66953330809035,724.9149583163767,100.0
1999-01-01,121.93903283286281,382.4727043926302,76.84213211826251,100.0,97.58323762929952,100.0,69.03948219975979,98.03517478651153,88.96409298502661,100.0,101.33295299790615,95.50097768055683,68.57916922730706,97.31022464174845,115.40506618542659,104.49595617042378,194.54242239937577,115.82223600128536,121.4108578146315,96.32657146617272,82.85337372011519,108.48602599087968,95.2042224811047,126.2616148551118,87.8798021534008,88.86045413135105,81.54290022918923,129.86385426924517,196.1307981986674,94.05298158959387,282.80686523946355,140.95117164412224,105.24658305976237,89.78635740507603,132.34325500888443,101.66822226606698,82.39732197799201,97.34782634457378,492.40038955429117,109.66659764563889,117.91163777947689,110.89533319920328,731.1921024774512,100.0
1999-02-01,122.10541452862078,416.78308425151675,78.96886222615967,100.0,77.69379153729125,100.0,70.32983270662332,97.19674376096205,90.34102618443252,100.0,103.27929715207634,95.00879757439439,64.65900111312222,96.6659365212955,116.40844760936335,104.6092311243515,194.96699435679434,117.55233654960237,120.40834374597176,98.55654871602528,81.12030985439932,108.83598285929543,96.54940574679534,129.2027733836578,89.49705994256479,87.94567652533706,79.88499492010202,129.98967374629808,198.83137302095304,90.61618840967914,269.99119990071205,144.658708233386,107.56128360321206,89.6273045737908,132.5684294666806,103.0269534009429,82.25448870934925,97.69897690239296,477.038778482854,111.5172220750236,119.20206015185282,112.1608432945403,735.1604623762205,100.0
1999-03-01,121.39937764616519,419.60473015240825,79.01466103095302,100.0,79.48324687492408,100.0,69.6310449706237,98.28965491251796,91.72243005837755,100.0,105.30707039354625,94.45386264419689,64.29498180841502,96.2236464762137,117.50382869833406,103.35991647201983,195.6219460457865,119.22517710842632,120.2643494714446,101.09518575572474,79.91408816905276,106.41795185989258,97.94260059354252,133.16440623277916,88.88525526763718,88.8345934837936,81.02432381289904,131.44118532400594,201.21180990282767,89.48181880296839,239.92888950971647,141.5782909634287,109.4063172653183,89.0253169178721,132.7635361215618,101.83961640200796,81.85563062172493,98.0814792830975,461.8127042427094,113.33980870320413,121.29774369975334,113.43952724138933,733.7768538271963,100.0
1999-04-01,120.15162753852286,407.02265239573336,80.29353097507324,100.0,89.33383551501993,100.0,70.93782146820938,99.63341194438172,91.6694297803942,100.0,103.86593945446666,94.01539542225048,64.33471988106149,95.79809706068103,117.47205993603207,103.94107417988681,194.9446285678423,118.8711304356749,124.10667130290909,101.05234968217955,79.67413080114498,108.11495667949053,97.71079911798377,137.36954021589216,90.36847467992443,90.33122960572963,81.64165448243409,133.52950787643135,201.5890390098476,89.7550685629526,235.39704784487773,136.28966245233224,109.46959177599209,89.88746735439459,135.19427884645282,101.44108592155952,81.138384977488,97.64795038590995,445.6096253114492,113.3621516801416,121.55171208135388,112.64880949184388,721.1672769962818,100.0
1999-05-01,119.65385304138263,406.9631267019469,82.81523547696133,100.0,90.49184114438283,100.0,72.37657015463057,99.17703912003901,91.76672303238864,100.0,99.60944015409544,93.75968270089611,64.61472063440375,95.59360003315346,117.49995510436675,104.5161410434287,193.86905889148719,118.6186511903848,134.65896333458497,99.94729002703674,77.78884319116857,108.96206164948093,97.71026587721067,138.1546959350763,91.32991943946364,90.99283803327455,82.45093093383448,135.18412475857488,201.4881788932873,91.54696896266047,229.09210818654674,141.0149728762017,109.72826638383563,90.01391974155929,134.37036090610607,100.38438071455434,80.95041795679253,99.49856787004266,429.6379993849821,113.65473965648458,122.44627724218358,112.34745366015221,713.3910917837026,100.0
1999-06-01,120.2008067084668,416.0386487098405,82.10507727763907,100.0,86.94749893751488,100.0,72.05489503288906,96.39567022740974,91.57510102988054,100.0,97.4381592197821,93.08330051271864,65.30245689072258,94.84239499485119,117.40813585679435,104.28499567023141,194.83975813820237,118.11724357435283,145.63160018931862,101.6757493439427,78.65602414230887,111.59212474084062,97.53942219427415,136.38686201565469,88.35684569054585,90.91179918279803,83.23977932302769,134.78435164027823,181.3055073121641,92.86821704535986,225.62979374557548,144.7347534230952,110.20192862840621,90.18457504475103,137.68206987215842,101.29355344149069,80.7733215454711,99.62768365133392,417.2566863112145,113.69900491047488,122.72214836987739,112.97410392435481,711.493064296817,100.0
1999-07-01,120.56090022070647,419.74898919008695,82.03077705273674,100.0,85.39714061135093,100.0,71.14094160703598,93.78562046922238,91.41631686853545,100.0,91.0426897843878,93.1235536372376,66.31340342073683,94.6577388924854,117.26936711195725,103.80384945833063,195.07122299022282,117.69331385882928,157.9666432442747,101.73662407208155,79.4222044292017,109.50588930415088,97.18618928871128,138.46391189956515,87.22206596673078,90.79818837249614,84.23387023898783,133.01549562871872,180.49590888393408,94.64250661034433,224.75527736704865,145.55806482974654,110.3182443302714,90.95923430534215,137.6827981117451,102.33469530260977,80.33885511569873,98.77018124707926,404.99629922843593,113.46972661045507,121.20628149805886,113.17083149282739,707.4176340362627,100.0
1999-08-01,120.86829998833544,422.20625663031876,79.60740947029463,100.0,80.77090275356908,100.0,70.58012480029905,93.67620993636919,90.27722441700249,100.0,87.37052006874403,93.65942547121328,66.85707746020549,95.03232061714937,116.3644558152,103.16488245159925,195.6131048868975,116.23591767358437,141.81448117769085,97.83002476588945,83.88860531778568,107.68805650972719,96.1165346413889,137.99543720190178,86.63292564820519,90.3061257265935,82.79455841497928,128.00054657434,179.00233058399715,91.08560028177732,219.25787518460675,141.02526352466413,109.11855691099272,91.1378061863122,135.07166200985455,102.83939313546952,80.94626032191357,95.04656245915672,390.0459854449518,111.48116027187471,121.79464447162552,112.23185979064101,702.5479003312428,100.0
1999-09-01,121.08077752519107,424.1718944554217,79.8256056232496,100.0,80.28270725782136,100.0,71.16326343994066,91.2845217037569,89.56879602533667,100.0,83.15560030792864,93.23395276336224,67.05534719191724,94.50433431619999,115.86868329788611,102.40976062850665,196.40705346669165,116.11100871903855,126.20190453865771,96.97725646859332,89.3493268911147,106.96631714999528,95.74109309247058,138.55585020663318,85.46135409031275,89.91203902709235,81.67980069703663,124.22737071495924,178.54147708702976,88.9590070868445,218.04774179584547,137.41961536597415,108.82287264909421,89.79512899149458,136.3156009879141,103.69640341248727,80.49699632068081,89.63523020927894,376.64563648294376,110.26960991051627,123.68584196494483,111.57509640644889,694.6857170255889,100.0
